"Order ID","Flavor","Category","$ Sales","Date Ordered","Date Delivered","Distribution Center","New Customer?","Service Satisfaction Rating","Product Satisfaction Rating",""
"93786","Orange","Smoothies","319.99","6/14/2018","6/16/2018","ND","Yes","","",""
"93850","Apple","Juices","1333.94","6/22/2018","6/24/2018","ID","Yes","4","5",""
"93856","Celery","Juices","1038.63","6/22/2018","6/24/2018","NE","No","2","",""
"93856","Celery","Juices","141.09","6/22/2018","6/24/2018","NE","No","4","5",""
"93856","Cucumber","Juices","786.26","6/22/2018","6/24/2018","NE","No","3","",""
"93857","Apple","Smoothies","1006.85","6/22/2018","6/24/2018","NM","No","4","5",""
"93857","Orange","Smoothies","932.01","6/22/2018","6/24/2018","NM","No","4","5",""
"93880","Carrot","Juices","1584.12","6/24/2018","6/26/2018","RI","No","2","",""
"93888","Grape","Juices","497.74","6/25/2018","6/27/2018","NE","No","2","5",""
"93914","Orange","Smoothies","926.39","6/27/2018","6/29/2018","ND","Yes","","",""
"93916","Pear","Juices","564.63","6/27/2018","6/29/2018","NE","Yes","5","",""
"93918","Orange","Smoothies","930.07","6/27/2018","6/29/2018","RI","No","5","2",""
"93946","Orange","Smoothies","499.67","7/2/2018","7/4/2018","ND","No","2","",""
"93946","Carrot","Smoothies","1706.63","7/2/2018","7/4/2018","ND","No","2","2",""
"93948","Grape","Juices","1553.25","7/2/2018","7/4/2018","NE","Yes","2","",""
"93953","Apple","Juices","1883.56","7/2/2018","7/4/2018","NM","Yes","2","5",""
"97210","Orange","Juices","444.61","4/26/2019","4/28/2019","RI","No","1","",""
"93954","Orange","Smoothies","1608.22","7/2/2018","7/4/2018","RI","No","2","",""
"97294","Orange","Juices","10.30","5/2/2019","5/4/2019","NE","No","2","",""
"93977","Grape","Juices","883.58","7/4/2018","7/6/2018","ID","No","2","5",""
"93977","Cucumber","Smoothies","66.03","7/4/2018","7/6/2018","ID","No","2","2",""
"93977","Grape","Smoothies","351.90","7/4/2018","7/6/2018","ID","No","2","2",""
"94035","Grape","Smoothies","1988.66","7/9/2018","7/11/2018","ID","Yes","3","",""
"94040","Grape","Smoothies","46.12","7/9/2018","7/11/2018","NE","Yes","3","3",""
"94041","Carrot","Juices","391.65","7/9/2018","7/11/2018","NM","No","3","3",""
"94051","Carrot","Smoothies","1167.67","7/11/2018","7/13/2018","ID","Yes","2","5",""
"97418","Orange","Juices","1078.23","5/11/2019","5/13/2019","ND","No","3","",""
"94052","Carrot","Juices","1656.72","7/11/2018","7/13/2018","ID","No","2","",""
"94053","Pear","Juices","1439.68","7/11/2018","7/13/2018","MS","Yes","","4",""
"94054","Carrot","Smoothies","1638.97","7/11/2018","7/13/2018","MS","No","","",""
"97466","Orange","Juices","230.77","5/13/2019","5/15/2019","ND","No","2","",""
"94056","Beet","Smoothies","1518.84","7/11/2018","7/13/2018","ND","No","2","",""
"94056","Apple","Smoothies","1778.35","7/11/2018","7/13/2018","ND","No","2","",""
"94057","Orange","Smoothies","324.89","7/11/2018","7/13/2018","ND","No","4","4",""
"94060","Tomato","Juices","1392.44","7/11/2018","7/13/2018","NM","Yes","2","",""
"94060","Orange","Juices","843.18","7/11/2018","7/13/2018","NM","Yes","","2",""
"94060","Apple","Juices","1883.20","7/11/2018","7/13/2018","NM","Yes","5","",""
"94062","Celery","Smoothies","420.43","7/11/2018","7/13/2018","RI","No","2","2",""
"94065","Celery","Juices","466.52","7/11/2018","7/13/2018","WV","Yes","2","5",""
"97778","Orange","Juices","322.56","6/9/2019","6/11/2019","ID","Yes","3","",""
"98490","Orange","Juices","994.61","7/28/2019","7/30/2019","NM","Yes","3","",""
"94085","Beet","Juices","1275.46","7/13/2018","7/15/2018","ND","No","2","5",""
"94086","Grape","Juices","709.97","7/13/2018","7/15/2018","NE","Yes","2","2",""
"94118","Carrot","Smoothies","587.65","7/18/2018","7/20/2018","MS","No","","2",""
"94118","Apple","Smoothies","600.83","7/18/2018","7/20/2018","MS","No","","3",""
"94118","Carrot","Juices","1538.17","7/18/2018","7/20/2018","MS","No","","",""
"94118","Carrot","Smoothies","173.20","7/18/2018","7/20/2018","MS","No","","3",""
"94120","Apple","Smoothies","1141.12","7/18/2018","7/20/2018","ND","No","","",""
"94120","Pear","Juices","1812.64","7/18/2018","7/20/2018","ND","No","3","2",""
"94120","Grape","Smoothies","218.94","7/18/2018","7/20/2018","ND","No","3","1",""
"94120","Pear","Juices","595.18","7/18/2018","7/20/2018","ND","No","3","5",""
"94121","Cucumber","Smoothies","50.64","7/18/2018","7/20/2018","ND","No","3","1",""
"94127","Grape","Smoothies","332.16","7/18/2018","7/20/2018","NM","Yes","3","2",""
"98643","Orange","Juices","779.85","8/11/2019","8/13/2019","NM","Yes","4","4",""
"94134","Tomato","Juices","775.62","7/19/2018","7/21/2018","NM","No","4","3",""
"94135","Grape","Smoothies","156.80","7/19/2018","7/21/2018","NM","No","4","4",""
"94138","Apple","Smoothies","822.25","7/19/2018","7/21/2018","WV","No","4","",""
"94145","Cucumber","Smoothies","231.29","7/20/2018","7/22/2018","NE","No","5","5",""
"98657","Orange","Juices","707.94","8/12/2019","8/14/2019","NE","No","3","1",""
"94149","Orange","Smoothies","1819.21","7/20/2018","7/22/2018","WV","Yes","","",""
"94160","Celery","Smoothies","258.70","7/22/2018","7/24/2018","ID","Yes","1","5",""
"94160","Pear","Smoothies","259.72","7/22/2018","7/24/2018","ID","Yes","3","3",""
"94162","Cucumber","Juices","10.62","7/22/2018","7/24/2018","MS","No","3","1",""
"94165","Orange","Smoothies","1150.38","7/22/2018","7/24/2018","NE","Yes","1","",""
"98953","Orange","Juices","415.29","9/4/2019","9/6/2019","WV","Yes","2","",""
"94169","Cucumber","Smoothies","302.66","7/22/2018","7/24/2018","RI","No","3","4",""
"94169","Grape","Juices","1662.32","7/22/2018","7/24/2018","RI","No","3","",""
"94169","Grape","Juices","38.55","7/22/2018","7/24/2018","RI","No","3","3",""
"94170","Pear","Smoothies","1875.00","7/22/2018","7/24/2018","RI","Yes","3","",""
"94172","Carrot","Smoothies","1450.31","7/22/2018","7/24/2018","WV","Yes","3","",""
"94193","Celery","Smoothies","288.15","7/25/2018","7/27/2018","ID","No","1","5",""
"94195","Cucumber","Juices","842.37","7/25/2018","7/27/2018","ID","No","2","4",""
"94197","Cucumber","Juices","786.41","7/25/2018","7/27/2018","ND","No","1","5",""
"94197","Grape","Smoothies","1203.79","7/25/2018","7/27/2018","ND","No","1","",""
"99031","Orange","Juices","466.75","9/12/2019","9/14/2019","ND","No","5","5",""
"94198","Cucumber","Smoothies","1009.31","7/25/2018","7/27/2018","ND","Yes","2","",""
"94198","Tomato","Smoothies","618.90","7/25/2018","7/27/2018","ND","Yes","2","",""
"94198","Orange","Smoothies","1480.48","7/25/2018","7/27/2018","ND","Yes","4","",""
"94200","Orange","Smoothies","460.18","7/25/2018","7/27/2018","NE","No","2","",""
"94201","Pear","Smoothies","1025.31","7/25/2018","7/27/2018","NE","No","4","3",""
"94202","Celery","Juices","489.01","7/25/2018","7/27/2018","NM","No","1","",""
"94202","Apple","Juices","1900.66","7/25/2018","7/27/2018","NM","No","1","",""
"94202","Grape","Juices","1368.13","7/25/2018","7/27/2018","NM","No","4","",""
"94203","Pear","Smoothies","1023.16","7/25/2018","7/27/2018","RI","No","2","3",""
"94206","Apple","Juices","661.42","7/25/2018","7/27/2018","WV","Yes","1","5",""
"94206","Pear","Juices","140.96","7/25/2018","7/27/2018","WV","Yes","2","1",""
"94207","Carrot","Smoothies","1170.34","7/25/2018","7/27/2018","WV","Yes","2","",""
"94208","Grape","Smoothies","1564.63","7/25/2018","7/27/2018","WV","Yes","2","",""
"94208","Pear","Juices","96.16","7/25/2018","7/27/2018","WV","Yes","4","2",""
"94211","Apple","Juices","765.41","7/26/2018","7/28/2018","ID","Yes","","",""
"99219","Orange","Juices","1578.90","9/28/2019","9/30/2019","ID","No","3","",""
"99443","Orange","Juices","484.63","10/15/2019","10/17/2019","WV","No","2","",""
"94218","Tomato","Smoothies","635.93","7/26/2018","7/28/2018","ND","No","4","",""
"94233","Grape","Smoothies","1186.43","7/27/2018","7/29/2018","NE","No","2","",""
"94243","Cucumber","Juices","1086.39","7/28/2018","7/30/2018","MS","No","3","4",""
"94247","Pear","Juices","381.56","7/28/2018","7/30/2018","NE","Yes","3","1",""
"94297","Orange","Smoothies","1054.84","8/3/2018","8/5/2018","MS","No","","",""
"94309","Grape","Smoothies","303.58","8/4/2018","8/6/2018","ID","No","4","2",""
"94309","Carrot","Juices","1354.60","8/4/2018","8/6/2018","ID","No","4","",""
"94315","Cucumber","Juices","251.76","8/4/2018","8/6/2018","NE","Yes","2","2",""
"100011","Orange","Juices","1248.90","12/1/2019","12/3/2019","NE","No","2","",""
"94319","Cucumber","Juices","659.76","8/4/2018","8/6/2018","WV","No","2","4",""
"94354","Cucumber","Juices","320.50","8/8/2018","8/10/2018","ND","No","4","3",""
"100078","Orange","Juices","865.37","12/5/2019","12/7/2019","ND","Yes","2","3",""
"94375","Apple","Juices","395.77","8/10/2018","8/12/2018","NE","No","2","3",""
"94392","Tomato","Juices","505.94","8/12/2018","8/14/2018","NE","Yes","3","1",""
"94404","Pear","Juices","1196.98","8/15/2018","8/17/2018","MS","No","4","5",""
"94424","Pear","Juices","1670.09","8/18/2018","8/20/2018","MS","No","1","",""
"94424","Orange","Smoothies","306.18","8/18/2018","8/20/2018","MS","No","1","5",""
"100124","Orange","Juices","225.33","12/9/2019","12/11/2019","ID","Yes","2","",""
"94426","Tomato","Smoothies","570.95","8/18/2018","8/20/2018","ND","No","1","2",""
"100289","Orange","Juices","430.38","12/21/2019","12/23/2019","NM","Yes","3","",""
"94428","Apple","Juices","818.48","8/18/2018","8/20/2018","NM","No","1","2",""
"94428","Tomato","Smoothies","1447.18","8/18/2018","8/20/2018","NM","No","1","5",""
"94429","Pear","Juices","1840.89","8/18/2018","8/20/2018","RI","No","1","",""
"94439","Carrot","Juices","1160.49","8/20/2018","8/22/2018","ID","No","3","",""
"94444","Orange","Smoothies","19.66","8/20/2018","8/22/2018","NM","No","3","2",""
"94447","Beet","Juices","1351.04","8/21/2018","8/23/2018","ND","No","1","3",""
"94448","Orange","Smoothies","453.60","8/21/2018","8/23/2018","NM","No","1","3",""
"94449","Cucumber","Juices","119.32","8/21/2018","8/23/2018","RI","Yes","1","4",""
"94458","Carrot","Smoothies","1466.13","8/23/2018","8/25/2018","MS","Yes","","",""
"94460","Carrot","Smoothies","569.45","8/23/2018","8/25/2018","NE","No","1","3",""
"94461","Beet","Juices","120.70","8/23/2018","8/25/2018","NM","No","1","3",""
"94474","Orange","Juices","1214.53","8/25/2018","8/27/2018","ID","No","","",""
"94475","Celery","Smoothies","189.77","8/25/2018","8/27/2018","ID","Yes","4","1",""
"94476","Orange","Juices","1864.24","8/25/2018","8/27/2018","MS","No","","",""
"94477","Apple","Juices","24.89","8/25/2018","8/27/2018","ND","No","","3",""
"94483","Carrot","Juices","920.14","8/25/2018","8/27/2018","RI","Yes","5","3",""
"94508","Orange","Smoothies","978.52","8/27/2018","8/29/2018","ID","Yes","1","",""
"94508","Grape","Juices","785.04","8/27/2018","8/29/2018","ID","Yes","1","2",""
"94508","Apple","Juices","1098.93","8/27/2018","8/29/2018","ID","Yes","3","",""
"94508","Orange","Smoothies","1187.39","8/27/2018","8/29/2018","ID","Yes","","5",""
"94511","Apple","Juices","103.79","8/27/2018","8/29/2018","MS","No","","4",""
"94511","Cucumber","Juices","362.61","8/27/2018","8/29/2018","MS","No","1","4",""
"94518","Carrot","Smoothies","49.78","8/27/2018","8/29/2018","NM","No","1","1",""
"94518","Apple","Juices","305.50","8/27/2018","8/29/2018","NM","No","3","3",""
"94520","Carrot","Juices","25.66","8/27/2018","8/29/2018","RI","No","1","1",""
"94520","Cucumber","Juices","1087.49","8/27/2018","8/29/2018","RI","No","1","",""
"100355","Orange","Juices","46.67","12/26/2019","12/28/2019","NM","Yes","1","",""
"100359","Orange","Juices","77.31","12/26/2019","12/28/2019","WV","No","1","",""
"94521","Orange","Juices","1679.36","8/27/2018","8/29/2018","RI","No","","",""
"94522","Cucumber","Smoothies","829.29","8/27/2018","8/29/2018","WV","No","2","",""
"94523","Apple","Smoothies","733.06","8/27/2018","8/29/2018","WV","No","1","2",""
"94528","Apple","Juices","976.23","8/29/2018","8/31/2018","ID","Yes","3","",""
"94529","Celery","Smoothies","75.45","8/29/2018","8/31/2018","ID","Yes","3","",""
"100631","Orange","Juices","981.17","1/13/2020","1/15/2020","RI","No","4","5",""
"94531","Grape","Smoothies","642.21","8/29/2018","8/31/2018","ND","Yes","3","4",""
"94534","Grape","Juices","456.56","8/29/2018","8/31/2018","NM","No","3","2",""
"94534","Pear","Smoothies","297.20","8/29/2018","8/31/2018","NM","No","3","3",""
"94536","Grape","Smoothies","1481.93","8/29/2018","8/31/2018","WV","Yes","3","",""
"94536","Pear","Smoothies","1671.33","8/29/2018","8/31/2018","WV","Yes","3","",""
"94557","Beet","Smoothies","154.70","9/1/2018","9/3/2018","ID","No","2","3",""
"94558","Apple","Juices","1916.08","9/1/2018","9/3/2018","ID","No","2","",""
"94560","Grape","Juices","1282.62","9/1/2018","9/3/2018","MS","No","2","3",""
"94561","Grape","Juices","1330.59","9/1/2018","9/3/2018","ND","No","2","",""
"94561","Grape","Smoothies","1127.86","9/1/2018","9/3/2018","ND","No","2","",""
"94562","Tomato","Juices","301.44","9/1/2018","9/3/2018","ND","No","2","",""
"94563","Apple","Smoothies","1886.92","9/1/2018","9/3/2018","NE","No","2","",""
"94564","Pear","Juices","467.26","9/1/2018","9/3/2018","NE","Yes","2","3",""
"94564","Tomato","Juices","924.49","9/1/2018","9/3/2018","NE","Yes","2","2",""
"94566","Cucumber","Juices","855.21","9/1/2018","9/3/2018","NM","No","2","4",""
"94567","Carrot","Smoothies","5.63","9/1/2018","9/3/2018","RI","No","2","2",""
"94568","Grape","Juices","1580.89","9/1/2018","9/3/2018","RI","No","2","",""
"94569","Celery","Juices","411.91","9/1/2018","9/3/2018","RI","Yes","2","1",""
"94571","Cucumber","Smoothies","1615.76","9/1/2018","9/3/2018","WV","No","2","2",""
"94571","Apple","Juices","1948.02","9/1/2018","9/3/2018","WV","No","2","",""
"100758","Orange","Juices","892.12","1/23/2020","1/25/2020","ND","No","3","",""
"94583","Celery","Juices","339.93","9/4/2018","9/6/2018","ND","Yes","2","",""
"94623","Carrot","Juices","992.25","9/8/2018","9/10/2018","ID","Yes","5","3",""
"94623","Apple","Juices","800.68","9/8/2018","9/10/2018","ID","Yes","5","2",""
"94623","Carrot","Juices","786.70","9/8/2018","9/10/2018","ID","Yes","1","4",""
"94624","Pear","Juices","797.90","9/8/2018","9/10/2018","MS","No","5","",""
"94626","Beet","Smoothies","531.30","9/8/2018","9/10/2018","NE","No","5","5",""
"94626","Grape","Smoothies","1356.99","9/8/2018","9/10/2018","NE","No","5","",""
"94628","Apple","Smoothies","1477.65","9/8/2018","9/10/2018","RI","Yes","","5",""
"94628","Celery","Smoothies","994.88","9/8/2018","9/10/2018","RI","Yes","5","",""
"101062","Orange","Juices","701.31","2/10/2020","2/12/2020","NE","No","5","",""
"94628","Grape","Juices","1609.26","9/8/2018","9/10/2018","RI","Yes","5","",""
"94628","Pear","Juices","1376.21","9/8/2018","9/10/2018","RI","Yes","1","3",""
"94629","Apple","Juices","7.88","9/8/2018","9/10/2018","WV","No","1","2",""
"94660","Grape","Juices","912.82","9/11/2018","9/13/2018","MS","Yes","","",""
"94661","Celery","Juices","63.86","9/11/2018","9/13/2018","NE","No","3","5",""
"101106","Orange","Juices","276.95","2/13/2020","2/15/2020","ID","No","1","",""
"101450","Orange","Juices","280.74","3/4/2020","3/6/2020","NE","No","4","",""
"94682","Cucumber","Juices","668.07","9/13/2018","9/15/2018","RI","No","4","3",""
"94685","Celery","Smoothies","820.21","9/13/2018","9/15/2018","WV","Yes","4","3",""
"94701","Grape","Juices","1207.82","9/18/2018","9/20/2018","ID","Yes","3","",""
"94701","Cucumber","Juices","808.65","9/18/2018","9/20/2018","ID","Yes","3","5",""
"94701","Carrot","Juices","516.95","9/18/2018","9/20/2018","ID","Yes","1","",""
"94702","Cucumber","Smoothies","1068.86","9/18/2018","9/20/2018","MS","Yes","3","",""
"94703","Cucumber","Juices","1644.42","9/18/2018","9/20/2018","MS","No","1","",""
"94707","Pear","Smoothies","1468.15","9/18/2018","9/20/2018","NM","No","3","",""
"94708","Tomato","Smoothies","1723.54","9/18/2018","9/20/2018","NM","Yes","1","",""
"94709","Carrot","Juices","1671.97","9/18/2018","9/20/2018","RI","No","3","",""
"101710","Orange","Juices","129.09","3/21/2020","3/23/2020","NE","No","4","",""
"94709","Apple","Juices","1011.96","9/18/2018","9/20/2018","RI","No","1","",""
"94710","Pear","Smoothies","1061.76","9/18/2018","9/20/2018","WV","Yes","3","4",""
"94710","Carrot","Juices","125.65","9/18/2018","9/20/2018","WV","Yes","3","4",""
"94710","Apple","Juices","1344.67","9/18/2018","9/20/2018","WV","Yes","3","",""
"94710","Apple","Smoothies","1697.29","9/18/2018","9/20/2018","WV","Yes","5","",""
"94711","Orange","Smoothies","1107.12","9/19/2018","9/21/2018","ID","Yes","","",""
"94715","Apple","Smoothies","1395.04","9/19/2018","9/21/2018","NE","Yes","","",""
"94715","Orange","Smoothies","564.00","9/19/2018","9/21/2018","NE","Yes","","",""
"94719","Orange","Smoothies","275.18","9/19/2018","9/21/2018","WV","Yes","","2",""
"94720","Apple","Juices","743.51","9/19/2018","9/21/2018","WV","Yes","","3",""
"94729","Apple","Juices","638.88","9/21/2018","9/23/2018","WV","No","","4",""
"94740","Grape","Juices","1325.59","9/23/2018","9/25/2018","NE","Yes","4","",""
"94743","Grape","Smoothies","1703.84","9/23/2018","9/25/2018","NM","Yes","4","",""
"94743","Cucumber","Juices","672.79","9/23/2018","9/25/2018","NM","Yes","4","2",""
"94743","Carrot","Smoothies","267.33","9/23/2018","9/25/2018","NM","Yes","1","2",""
"94744","Grape","Smoothies","1324.23","9/23/2018","9/25/2018","RI","No","4","5",""
"94744","Carrot","Juices","932.22","9/23/2018","9/25/2018","RI","No","3","",""
"94745","Cucumber","Smoothies","689.95","9/23/2018","9/25/2018","WV","No","3","",""
"94748","Grape","Smoothies","1494.06","9/24/2018","9/26/2018","MS","No","","",""
"94750","Tomato","Juices","446.52","9/24/2018","9/26/2018","ND","No","2","3",""
"94752","Pear","Juices","1797.01","9/24/2018","9/26/2018","NM","Yes","2","",""
"101734","Orange","Juices","639.03","3/24/2020","3/26/2020","ID","No","5","",""
"94752","Tomato","Smoothies","311.80","9/24/2018","9/26/2018","NM","Yes","2","5",""
"94752","Apple","Smoothies","1639.01","9/24/2018","9/26/2018","NM","Yes","2","",""
"94754","Grape","Juices","1920.09","9/24/2018","9/26/2018","RI","No","2","",""
"94754","Celery","Smoothies","1612.66","9/24/2018","9/26/2018","RI","No","2","1",""
"94754","Carrot","Juices","1572.14","9/24/2018","9/26/2018","RI","No","2","",""
"94754","Pear","Smoothies","529.93","9/24/2018","9/26/2018","RI","No","2","",""
"94754","Apple","Juices","867.33","9/24/2018","9/26/2018","RI","No","2","5",""
"94754","Orange","Smoothies","972.51","9/24/2018","9/26/2018","RI","No","2","3",""
"101744","Orange","Juices","24.89","3/24/2020","3/26/2020","ND","Yes","4","",""
"94755","Apple","Juices","1675.59","9/24/2018","9/26/2018","WV","No","2","",""
"94769","Apple","Juices","1695.80","9/26/2018","9/28/2018","ID","No","1","2",""
"94769","Beet","Juices","39.96","9/26/2018","9/28/2018","ID","No","1","4",""
"94769","Pear","Smoothies","954.12","9/26/2018","9/28/2018","ID","No","4","",""
"94770","Apple","Smoothies","1299.79","9/26/2018","9/28/2018","MS","No","1","",""
"94772","Cucumber","Smoothies","290.16","9/26/2018","9/28/2018","MS","Yes","4","2",""
"94774","Cucumber","Juices","536.16","9/26/2018","9/28/2018","NE","Yes","1","3",""
"94774","Apple","Smoothies","1000.36","9/26/2018","9/28/2018","NE","Yes","1","",""
